reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,sortOrder,appId,
fd510001-0bc1-4070-bd6c-ccb4e2ecca48,Clelland Kruger,https://play-lh.googleusercontent.com/a/ACg8ocKq786n4n4D7_x18f9ovDZqGi8QZ5Gn7k2GsP-4YgexoPZi5A=mo,I can access emoji and stickers but no longer gif's. This has been since the app update.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
bfefb6c6-ca74-4ee5-94a2-d9e53e99ce3b,Nalugwa Angella,https://play-lh.googleusercontent.com/a/ACg8ocIPaymvy_Wku-P5EBCOmxJlCC80aIV08mCdNr-8hhjajpTdEw=mo,Too good to use,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
f12e73ce-c52d-459d-88a8-c5c86271c328,Adelaide Mphephu,https://play-lh.googleusercontent.com/a/ACg8ocIufbpFcxuA6T4vvWoxUUB3Vmy25K4xPZ2w-o4IhitDgjVc=mo,I love this almost everything is fine about it the problem is that I can't share songs with anyone,3,0,2.24.5.76,,,most_relevant,com.whatsapp,
f7552d70-147c-439b-a126-12e524525092,Monu Monu,https://play-lh.googleusercontent.com/a/ACg8ocKu-tESIYG40evvPV1_OcDl4IIj3BiZTQQLLw9SvmDhH1UAig=mo,Vídeo,3,0,,,,most_relevant,com.whatsapp,
35dcb440-2684-4d97-91fb-bd692656bb67,Adijat Akande,https://play-lh.googleusercontent.com/a/ACg8ocIJR_VtdoMoLKuBiqcwTHXRGw2NbUQ2fku70nST3Ma-Ehwp0w=mo,Good,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
20747bd4-208d-4f56-9058-6c41a60226ce,Purushottam Sonwani,https://play-lh.googleusercontent.com/a/ACg8ocLfK5clrdRoXuiKEgw3QlXcsziKY087ZmwzzWUlkmZM8Rbxug=mo,Nice 👍👍,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
09118daf-de19-4b55-9f6b-462de3eadaff,Firoz Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocLi_cPg4HcCHcgQl_JJdgRN7Zt2mVwWDf_4hIPA0U5gppmFSw=mo,⁶99,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
a4c2d4d2-f7c9-43fc-b46d-4f5655882f8e,Godfrey Alinanuswe,https://play-lh.googleusercontent.com/a/ACg8ocIe3b0I1H9UPLVwtanvhaRFEcEpxS8LJKCJ-04YQhwApL2ccw=mo,Meshak fadhil mwamakul,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
c740d065-a68c-4703-83d3-f7048c4d1c50,Junaid Kousar,https://play-lh.googleusercontent.com/a-/ALV-UjVKwLmeBLHzDk6m9gGuNrx2BcMDKJ0O50i6lBGycXTtTrkdbhhEMA,App i really very good but from last days I'm suffering from verification problem or OTP not coming on my phone number plz help me and solve that issue...,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
386d683a-29d9-4fe3-93e8-146e0da63131,Mohsen Heydarpour,https://play-lh.googleusercontent.com/a/ACg8ocLzNySx_6gD8lL8cMphnigEbGr0321Uy2eaDC0PpfpzVhNl7g=mo,"I like it, but in the new update , the date has changed , and the conversation is not on the top of the screen . Does it happen for you?",3,0,2.24.8.85,,,most_relevant,com.whatsapp,
d33a7354-bc47-4782-836d-d0c68fe21bf5,Ntokozo Maphumulo,https://play-lh.googleusercontent.com/a/ACg8ocJKGzZlI_LPvjgD55TYXIRrau5eO9aDeEWOcSPxRrvux96maw=mo,It's so nice using this app,3,0,,,,most_relevant,com.whatsapp,
d613ce03-f99e-4b4a-a77e-b7bd91442f40,Rushi wade,https://play-lh.googleusercontent.com/a-/ALV-UjVNA4rcYkcGVBX9IriNzvdck6sy5NEOTI9QNBfC2gQbMsiQlG8,Nice,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
8bde2705-3b4e-4c37-a6f1-0172bebcc2a5,Sarah Richar,https://play-lh.googleusercontent.com/a/ACg8ocLrI7vw5uVKEDejzayAjk-ft_oYT0R9gLicwTQ4fEJPdZygzw=mo,good app,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
26137f6d-ba45-4068-8096-6c17ea915101,Casa Tech,https://play-lh.googleusercontent.com/a/ACg8ocJFhGgOytjG2fK68jcI0gtLJpByuuF_QPdddEZB0z_YX9wE=mo,Pls remove this update i want the old wattsapp back pls I HATE IT,3,1,2.24.8.85,,,most_relevant,com.whatsapp,
0f5a3c0e-b560-4705-a606-84a5e741e6a7,MOHD RAFATH ALI,https://play-lh.googleusercontent.com/a/ACg8ocLS_P3xWOSxt-TdrVy7qHFPmvesKRV5UVzr1DAyymFoLGpPnA=mo,Nice,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
8ec9d0cb-b8f6-4bbb-a8f5-d59464f9beba,Ramesh Babu M,https://play-lh.googleusercontent.com/a/ACg8ocJztmrUyLZ2OvqVjMEnqddk1-4yfjQFK420cR9wCC0e0EPHMjg=mo,not in use so i am useing and after reviews,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
aeaf79f3-3721-4a40-81fc-3b7e8caa9e55,Abasifreke Nyarks,https://play-lh.googleusercontent.com/a/ACg8ocINfFLbucItH8mvCAzWOTKV9c_XuuQkdriW1CSLaVxwo-7CnA=mo,Always lagging,3,0,2.24.7.81,,,most_relevant,com.whatsapp,
3e0488c5-65b8-439c-a25d-8c82627c7be4,Sanyu John Otucho,https://play-lh.googleusercontent.com/a/ACg8ocJ38Wa2vtw5MAfQmNxsVosbQm91tNswr08sdiob8oZi3HlkJw=mo,Fair,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
47106cdc-8a25-406b-b0a1-6a616c26eef3,Hruaitea Ralte,https://play-lh.googleusercontent.com/a-/ALV-UjV_-4-WvoeiC-vog73hzodSTrXHM43S5MrY7XkEQMoEU6SgI2bd,Status updates no longer show time stamp beneath their names.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
4c9091d4-1bd4-4a67-a3bf-9b33259ed4f9,Priyu Gangwar,https://play-lh.googleusercontent.com/a/ACg8ocI5KPstX8I3osqzuWkQhZnp4Gk-1mUhkax6ZCJDeIa7AgDZWg=mo,Ok ok,3,0,2.24.7.81,,,most_relevant,com.whatsapp,
4d249558-a935-4c86-9fcd-01a53f6e1201,Mahek Sahu,https://play-lh.googleusercontent.com/a/ACg8ocK78xxikzcr5I0jUCoainNtjp79xZkdctIiYAWXyoIMEMbjLw=mo,Mahek. Sahu,3,0,2.23.25.78,,,most_relevant,com.whatsapp,
532d694d-0080-4b03-8928-ba1c048f95de,Aliganyira Robert,https://play-lh.googleusercontent.com/a/ACg8ocIMzHp-57Oy6n2r0y8n25LaBu8MEUU7QVI9b2-FtoAHWyAsew=mo,Makniker,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
6db528d5-f787-477f-988c-e317e8966b0a,Amjad ali,https://play-lh.googleusercontent.com/a/ACg8ocKbc0iG5e3ZYUUmoVLqsQQEGy1kYmTd484zbQrLe4_zq5GxyDY=mo,Nice,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
275c8db1-94b2-4029-94ce-6d6c9365108d,Ajay Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUJV8cCi4vicd3yAmJReOYQPOhyndkwKNTTtUcrK25oxM8HLfzh6Q,I have not got the AI feature in my phone till now.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
9697919d-338e-4e44-a23b-de645fdc4a65,Aneha Ishfaq,https://play-lh.googleusercontent.com/a/ACg8ocKT1jL0Q5VXPMjQx8HuY8geUa0K1FkXOxaBwWXof8MMH7e3ig=mo,Very nice app,3,0,,,,most_relevant,com.whatsapp,
5fcf2aa3-94bc-41d6-89c5-e3b130267d3b,Derrick,https://play-lh.googleusercontent.com/a/ACg8ocLHhyFTxxcMmA1PEH3wWMHi6bnMl-8FCNrbJdOSCMdUQ4b9PA=mo,"The Channels... no, Like to think it more of a personal space, Same with the AI, not really necessary",3,0,2.24.2.76,,,most_relevant,com.whatsapp,
40c19f40-2694-4215-b1a6-0f4197434340,Sani Rabiu,https://play-lh.googleusercontent.com/a/ACg8ocLVw3dMTvUtWlOEtzfSxf8VD-PKFwsbQ3VT8rgsdfowOOlIjA=mo,"One to tell ten, Ten to tell others",3,0,2.18.177,,,most_relevant,com.whatsapp,
e0c9d382-beb4-4ea4-a44d-e216e17740df,Mahadev D,https://play-lh.googleusercontent.com/a/ACg8ocKEYZD3ENxGUwV8De_gQLXNTa5A9ofZkb83pJD6MiMEWSxI2w=mo,👍,3,0,,,,most_relevant,com.whatsapp,
29846203-014a-4f0c-951a-56a22c21b2ec,Christine Lubumbe,https://play-lh.googleusercontent.com/a/ACg8ocK0SpfT_qNYWjHpYmvGZYSRk1nHW1OnMvLSFO80f9xhfwX_Sw=mo,I am unable to use whatsapp,3,1,2.24.1.78,,,most_relevant,com.whatsapp,
4aa84ed7-769e-461b-a73b-d304cdd9d4f4,Avdhesh Yadav,https://play-lh.googleusercontent.com/a/ACg8ocLEJaLMM26viez0eu3JTkr_GReysnidPIwou3xn-oBW--J46Q=mo,Tyiy,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
9f6aaf44-b543-4ddd-a81c-3f6120be5da5,Beatrice Ani,https://play-lh.googleusercontent.com/a/ACg8ocJhWOYhlymY1oIav0PB_FNPm0ZBRW9X5jYJun7V9eoe22JQHg=mo,My knee,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
fd68dd8a-8c30-48bc-b8bc-74ee1a268862,Swabulah Swabs,https://play-lh.googleusercontent.com/a/ACg8ocJRIWdSjFNKdM8PWjNWMZharh77bfbQuAOXot5FXtHplNmCGg=mo,It is really good for busines am learning,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
9d92105e-bf6a-4f01-8dcf-85b307064a1a,Ernestina Aidoo,https://play-lh.googleusercontent.com/a/ACg8ocI3whD2vGpkKiZ0lTQHY589LabcdyjtobbjkPpnUXKDg5D0ZQ=mo,Kinda good,3,0,,,,most_relevant,com.whatsapp,
f1896fa8-4755-44c0-9774-1c807e9a38df,Ankit Pal,https://play-lh.googleusercontent.com/a/ACg8ocK3fzts_scpO-_1t9cwttSjwf5xIFyUcE9luIvA-Fa9IAZbmQ=mo,"Time of status is not visible in my WhatsApp, time is visible after viewing the status.",3,0,2.24.8.85,,,most_relevant,com.whatsapp,
51d12eec-de41-483e-825c-d6b603a60cea,azhar munir,https://play-lh.googleusercontent.com/a/ACg8ocIy0CMvzzCEFsUeopdF4dWyd2WvnXsRGQLhGsB8zieU94ZYFQ=mo,"""Three years of enchantment with this incredible app! It has been a loyal companion, simplifying my life with its intuitive charm. With each passing day, its helpfulness and amazing features have left me in awe. A true gem, it has streamlined my communication and organization, making it an indispensable part of my daily rhythm. Five stars and a heartfelt thank you to the brilliant minds behind this masterpiece!""",3,0,2.24.8.85,,,most_relevant,com.whatsapp,
04c43e00-9892-4dcd-8158-8d35f49e1f21,Nazifi Alhassan,https://play-lh.googleusercontent.com/a-/ALV-UjWRHk6JpGSNPv-C_cIYA-fzp97iFcwxSIpaD8pgU8bvldEmK4w,B oky,3,0,2.20.195.17,,,most_relevant,com.whatsapp,
a7456873-c289-4bfb-8a04-8c88f70bf2db,Paul Simon,https://play-lh.googleusercontent.com/a/ACg8ocJ57dexAnVJh69lANRd1QX3SAnrwYYJjT30ShE01uVrl3bA2A=mo,"Whatsapp is a go for messenger for everyone. I love the recent update of the menu moved to the bottom, but showing a phone number to the public is not good. Instead, add a username, and there must be an option to hide a phone number from total strangers , and disappearing messages should not be turned off by recipients.",3,0,,,,most_relevant,com.whatsapp,
1e6020b6-d891-45fa-a7c8-403988fe59f2,No or Muhammad palh,https://play-lh.googleusercontent.com/a/ACg8ocLRSDDvzEiAprAEN1sWCRZ4k2PoTm22qdfT14CXgJv7-lwD-g=mo,Noor muhmmand,3,0,2.24.5.76,,,most_relevant,com.whatsapp,
91417c35-959d-41c5-9388-5efe0522a62e,Ziyad Shahbana,https://play-lh.googleusercontent.com/a-/ALV-UjVkvVv4q1X1HhZbbQLe7dw0F-tTs5a1Gbu-dcF9F-WvSxebvOc,"I don't know how this problem is going through my whatsapp that is , the photos and videos I downloaded in the app couldn't find in the gallery. I have checked many times. Still I didn't the solution. Please help me",3,0,,,,most_relevant,com.whatsapp,
90bd8b47-0882-44df-aae9-2aa8a088d92d,Liliana Dantas,https://play-lh.googleusercontent.com/a-/ALV-UjUrXZeGodbgUMr8UGSlXdB5-HKMpSrqYQHSqPYip6429BXhoYzn,USELESS,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
2cee8c41-9362-4dd2-b746-604b804c3b2d,RITESH MATALIA,https://play-lh.googleusercontent.com/a-/ALV-UjVhrWihwfVdcWydChxJu0xAMJr3fv5oU8pQEWTWVo0n9WxsZVmr,WhatsApp Status removed status update timing? I can't see my WhatsApp Status update timing of my contacts.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
33c08887-75c9-4d76-902a-8ca89538c11f,Curtis Stoffels,https://play-lh.googleusercontent.com/a/ACg8ocJ4QQAQxxPZtXHVSXo9p7CcicpJZMBuqgsgVBZY2oV61adhIg=mo,Very poor picture quality when I send pictures using my s24 ultra,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
969f528d-eef8-4a70-b1cb-9d6095191e0c,Mirwais Khan,https://play-lh.googleusercontent.com/a/ACg8ocKSIpncUcAI4J81-GIrfwKr74bRZxasxVeyNCJOMdqSKipfKA=mo,Mirwas,3,0,2.20.195.17,,,most_relevant,com.whatsapp,
4d9f4c03-ad01-440c-85d6-fcd065d276d5,Onelio Zito,https://play-lh.googleusercontent.com/a/ACg8ocIMeZJZwAdgxS8LHkwjkDceV0qQIe5dmcX-PYxVnmZXVFu7kg=mo,Good,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
b6502929-4834-44ea-a450-8cc0f80a0d9f,Arvind Singh,https://play-lh.googleusercontent.com/a/ACg8ocJkxtG7yZ8XX32GRafB6B_A7ymGZknfbS2CAf3GDLKR_fo2ew=mo,Arvind kejriwal,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
6d7caae9-d9d7-4ce1-84f5-1425aa591f3a,Riyaz Urrehman,https://play-lh.googleusercontent.com/a/ACg8ocLboItVvd1Wf61c38du9lVcDI_yg0Iktd2kuBk0MjwS-401hw=mo,How to connect devices.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
f0b77313-dc00-443d-a34b-65605f70666b,Maryam Gulzar,https://play-lh.googleusercontent.com/a-/ALV-UjUGzwVVRIkiad45Hrp4FKg5GMxHF1oyq_rJhX3sTAOq-LTZmw8,normal,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
f23c8952-3aac-4bb1-b63d-0c5379f1f7f9,IBINAIYE PETER,https://play-lh.googleusercontent.com/a/ACg8ocLUPgAwsGA95plGzKsFcCOr7-MLsXbg8gFq-61-zdQoPoO2=mo,Good,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
b2724e8e-53f5-482c-b3fb-69bc7622f5e3,Sylvia Mbewe,https://play-lh.googleusercontent.com/a/ACg8ocIiNif4reIUum7XZG8HXobZ0VUaxqYb7VdTmKo-yoVMhVYupA=mo,I love it,3,0,2.24.1.78,,,most_relevant,com.whatsapp,
00612ac6-398b-403c-8d05-93f3f7cd0c7f,Helen Colaco,https://play-lh.googleusercontent.com/a/ACg8ocKCbpB6xxNqmhwYKY99INeuN-Di6UOneV2yW-5JG9UCFMCHsg=mo,I dont want the channels notifications in status page,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
08d04eb5-1099-418b-99dc-76df7b718f64,Mahesh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJ46exvHHhnBMFTmXKgx7SHVfTfLSGvGqFXZlnT7TTjUWEECA=mo,Centre,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
b572890e-c4ca-4bb6-a348-48983d6a9d02,PRECIOUS MASHIYANE,https://play-lh.googleusercontent.com/a/ACg8ocLafsGORkVei-O9tDKBjQgQJZaNE9_s_5EV2l4VHJkLDbrskw=mo,"My whatsapp posts haven't been showing a time stamp,I have tried to check my settings and they are all fine,cleared the data and also deleted and reinstalled the app but still my whatsapp statuses still don't show the time stamp.",3,0,2.24.8.85,,,most_relevant,com.whatsapp,
84fb2e11-bd73-413e-a3b4-2f614742addc,Sale Tv,https://play-lh.googleusercontent.com/a-/ALV-UjXLoYesogmEaWUC4lzicRjlqhK4lONfvBMFy-Ew2ZqS4JSMPvU,Make you the remaining on the remaining I know I will send you a pic of the best days yay I know it's a wannan you the remaining one of my favorites and I know you are the best things for your trip up your pic of the best things to you and your family are doing well yeah I will We the same as last week is a you want by then or,3,1,2.23.21.88,,,most_relevant,com.whatsapp,
faa22175-2639-4893-bdce-767daee7fe14,HARDIK PATEL,https://play-lh.googleusercontent.com/a-/ALV-UjXMQr3nlRiyeOaiT1n_qRd81lOxMu2T4zekK-bvqxy0jpmnGq_u,Please provide an option to import chat(.txt format) . That will really help out.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
bbf8ad38-9c49-41fb-b8db-fb1cfeb8c688,Anish nair,https://play-lh.googleusercontent.com/a/ACg8ocKoeHhdb67d5fPoy_PMuYJctrmfdeDjIjdZWkZsVb_YbQx5hw=mo,Good,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
56be9e13-702b-46ca-9d0e-00ed50e652c4,S.David Jayaraj,https://play-lh.googleusercontent.com/a-/ALV-UjX4Pye2lTnM6-z42TV2q1bUIZDO2Y7x1_97XwKA5ME4Zi6nhSFE,App not working,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
8f8eab5a-069b-4bed-b656-b58a8e4716ad,SANTO Sarker,https://play-lh.googleusercontent.com/a/ACg8ocJTX64sK8xBuiM8a_RK0VTl1GAVIWpTggBxS8FKKLwUb_kzLw=mo,🤦🤦🤦💔💔💔💔💔💔❤️🖤💜💙🧡💛💚🌹🌹🌹🌹💕💕💕💕💕💕💕💔💕💔💕💔💕,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
78dc0a1c-6ce5-4977-a0e0-89e0bd578b75,Aruna Devi,https://play-lh.googleusercontent.com/a-/ALV-UjW5v1LIeOrGvhZJ6mFcmbcdixVOstb4Y1QPJ75ueKfeU8Ke4xIw,Meta ai is not available for me. I already updated to the latest version of WhatsApp,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
ce86b660-9770-4723-bd3c-684e3e759450,Thapelo Gift,https://play-lh.googleusercontent.com/a/ACg8ocINVD5vX9M8chQgxzTiATqfbW5OxxEGyATuBpcSz8oZyxmdZQ=mo,"This is a good app... But everytime i try to view statuses and Videos, the screen turns black",3,0,2.24.8.85,,,most_relevant,com.whatsapp,
5918c8f5-244c-4f26-9eb7-76e3f11f0de0,Starboy Esport s,https://play-lh.googleusercontent.com/a-/ALV-UjXHs2nLyn40fNctqc64n_bmC5xPG9OFgW_6iGcOTGnGX0bDQvGZ,My channel profile is not updating ✨️,3,0,,,,most_relevant,com.whatsapp,
e7489bed-51d0-4b78-8889-8094c3216b9c,Kiran Nag,https://play-lh.googleusercontent.com/a/ACg8ocJSSWCCqtQfUSn7-VP4R3icWQdtuXKt6C_svgObPslmVHdknQ=mo,Mom,3,0,2.24.6.77,,,most_relevant,com.whatsapp,
6f02e6c8-c3cf-4eac-a262-c0bdd0e13b6e,Stephen kofi Baidoo,https://play-lh.googleusercontent.com/a/ACg8ocJ6WM0qIjXCPd-kllZNdb9XruEGEsXJeIbupaBXyyXeyY9BBg=mo,Best way to get charter,3,0,2.24.4.76,,,most_relevant,com.whatsapp,
da30ce3e-6731-4f38-95fc-22e5a05bd557,Nilesh Masram,https://play-lh.googleusercontent.com/a/ACg8ocL88ABOFZasIf2qtmgyDHnf70w9I7wjzd6GLOSL_0zX1RkL3A=mo,Good,3,1,2.24.9.15,,,most_relevant,com.whatsapp,
b9d2a3dc-ea55-40ee-b3d0-b49cbe95cb4b,bonny Tukahebwa,https://play-lh.googleusercontent.com/a/ACg8ocIn_CwtuqXd7iNuqCQ58-LSVR8tcld5y4RDrwZO3xL8vNxZRw=mo,Make this app to have to enable the others to join us,3,1,2.24.2.76,,,most_relevant,com.whatsapp,
3f1987c1-563c-4099-bef6-44329893cc56,siya Zulu,https://play-lh.googleusercontent.com/a/ACg8ocJ9mEczj5Lj9bJw2Fab5xfSboeWVGk5uZA2h2rq2Lx4dPuGTQ=mo,Every time i want to get a code it takes a long time,3,1,2.24.8.85,,,most_relevant,com.whatsapp,
d5d49cbf-8ff9-4a72-9841-10d25a4d9882,Ashok Yaduvanshi,https://play-lh.googleusercontent.com/a/ACg8ocLT74Ts8IB6LC_GsyhGAkk-BPGbift9_CbuNHjt0fpbywv7bw=mo,5 year,3,1,,,,most_relevant,com.whatsapp,
67d83fb5-ad35-477a-b000-004887c0b296,Priya,https://play-lh.googleusercontent.com/a-/ALV-UjUWjpRg6pcCNWQ8qQrDyuu3DQCzTddB3RQuFfEllod-HVTotV2XKw,Every thing is ok but one thing is my status is screenshot by my contact members. its not comfortable for me so please enable the option not allow the status screenshot by others,3,0,,,,most_relevant,com.whatsapp,
b4b1fd10-e739-40ec-896c-6b38f2ade1b3,nesi s,https://play-lh.googleusercontent.com/a-/ALV-UjW-pbnbTF7pJntBsDNOlnAD58tud3T70lrPs0oYyH7QwwhdMucj,💜,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
3d0c8d03-80a7-4d49-9531-f1c9f582a2bd,Urooj Akhtar,https://play-lh.googleusercontent.com/a/ACg8ocJ1INB-ukbx_uRGgDJ4bLYiD12H7PmOO2qs8O_1lhFmipd0qQ=mo,Why I don't have Al option on my whatsapp ?,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
3e3ceb08-2108-4258-a27e-f464d69fdf0b,Naomi Abuk,https://play-lh.googleusercontent.com/a/ACg8ocI27R-ffmsGYNLBS0kQSuRE73PVjz5sUytYangCGe84AGKPWA=mo,It's been very poor coz it's always disturbing that I should download the original WhatsApp which is not even available,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
4310d25a-b02c-4de6-b924-81b050f80e56,Prakash Oad,https://play-lh.googleusercontent.com/a/ACg8ocKRUTh3P0oT2iFDewog3KIQ4cTjhLAUgIqNLVpNJuAjm1zJwA=mo,Prakash'oad,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
d0b8f6f7-34e7-4dcf-8c9c-00acdd5887e2,anwaar ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWeSwfKFVDwLwN6JKTztXYe8Vn-lrqN4Y_NEapphVgwjWPN8Ik,Whenever I upload a video on status it's pixels drop which makes video quality very poor.,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
6d4c4931-4a5a-47aa-b253-d9aceb7bc1b6,Shadul Ali,https://play-lh.googleusercontent.com/a/ACg8ocLDnPBWovVU31cmIcCbEG1G07EwwIHnXu_VLS0b9twQZiTMng=mo,sahadul sk,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
2219bc18-e682-47b4-9511-5792cf85074c,Ravishankarkumar Ravishankarkumar,https://play-lh.googleusercontent.com/a-/ALV-UjUHkbob3wnoXkZcEiGWGvve6dYJboQ1Q4ziO67cjGkMwjcODk__,Yadav Raji,3,1,2.24.8.85,,,most_relevant,com.whatsapp,
d634cea0-2ced-4951-9abb-7007c2dd8f96,Harjinderpal Singh,https://play-lh.googleusercontent.com/a-/ALV-UjXFHxzzBUVQIApfANybyNEw0A19GsbsGtLiKEPVyGFtXIf8S2_BCA,Unable to download pdf from yesterday. I tried everything that's avaible on Google but still no luck. I left the beta testing but still unable to download pdf file fro lm whatspp. Everything else working fine.,3,0,,,,most_relevant,com.whatsapp,
6ba2c298-6ba6-4915-aa2f-2262cbc3cd4a,Simangele Zulu,https://play-lh.googleusercontent.com/a/ACg8ocJKRX8GBozjGQGSSEt9I3_xUpF9YxYG5tkTF54QefqASdf2TA=mo,Idid not get anyproblem,3,0,2.24.2.76,,,most_relevant,com.whatsapp,
67a78960-f86e-41a4-9970-5466fc22b584,Akhilbabu Palivela,https://play-lh.googleusercontent.com/a-/ALV-UjWGUUMTgZF-e3qw384tUsaM566P0pg3YdCTNZUevD4oceEyoOzITQ,my dp is not showing original quality It's showing lessthan 240px,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
d8a9dbb7-9258-40c8-8083-618d9d37dd3c,Ndidiamaka Ejike,https://play-lh.googleusercontent.com/a/ACg8ocJsgDJ6luynvDacewT8-VxDlNrA-emW-f-KKgPo7zeWp5-Khw=mo,Am not seeing people's status,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
f4d703ed-c107-4b8b-9422-8538d0b453ae,Adi Reuben,https://play-lh.googleusercontent.com/a-/ALV-UjXOIQeog0H-5VGaB7MUCEO4TonwgBQN0X5siBNHxtOwC1O2fEk,I can't find the AI,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
ff86902c-ca52-4e26-b58a-3e545f415413,anaiya kumari,https://play-lh.googleusercontent.com/a/ACg8ocK2lQGHPHzl8apWWEc9j3Ebth6P2oDddEhNl138p3jmTUsq_A=mo,suBHASH,3,0,,,,most_relevant,com.whatsapp,
ecb73fe7-d082-4392-8ba0-189662a57ff5,Alex Mambush,https://play-lh.googleusercontent.com/a/ACg8ocI0ywS2S0b3DgihvEFkE_cVgA9esFbFwT6v5GK-jmtHncePLg=mo,Gokd,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
b2db2e09-290d-403c-a935-5e572f27b355,Tahir Khan Ghouri,https://play-lh.googleusercontent.com/a-/ALV-UjWP17IsHNGoflIHY9xpSSDoIfBdV8AsLGqvuKcbz16hzy89dj42Bw,"Good updates, But something is missing. I suggest a dedicated section of groups for WhatsApp (Like chat and updates) could significantly enhance user experience. By creating distinct area for this feature, Users would have easier access to relevant content, discussions, and notifications, promoting more meaningful interactions within the community.",3,0,2.22.24.78,,,most_relevant,com.whatsapp,
b3b6bf6c-f1eb-4715-86cb-cd840d4d8fd1,oliver orizu,https://play-lh.googleusercontent.com/a/ACg8ocLMKnUJdumEdyGAk1pTrMtrwgy27OH8xRvRNyQnCwypSypmIg=mo,Wonderfull exprience,3,0,2.21.5.17,,,most_relevant,com.whatsapp,
e5dada08-d1f8-4895-905b-4c081bdd2b30,Jaharin Jah,https://play-lh.googleusercontent.com/a-/ALV-UjWrTYhsPXv8kgouchctgCv-tAykOGJo0qOPVaTqNY7Mr9aD6WE,Fix the vid crack quality please!,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
0257aab4-2483-4441-aade-fcf6acc06ec0,Dam Dam,https://play-lh.googleusercontent.com/a/ACg8ocKwNp0e7o-eu_mGFJQyYJh7ecz_cuV2fn0jUn8jrx4VcueCqg=mo,Numbers save ho rahe Kisi ka status nhi aa raha mn num save krna chati hu reply kro help plz,3,1,2.24.8.85,,,most_relevant,com.whatsapp,
712c9046-57d3-49b0-b6dc-70d8f2f33f3a,Sarla Sharma,https://play-lh.googleusercontent.com/a/ACg8ocKdmgJqE6PHMDVJQks1EXocv6IDkCh-SrxGqa9AVI4o3y7_aw=mo,My WhatsApp uninstall and not installed my phone 📱,3,0,2.24.5.76,,,most_relevant,com.whatsapp,
410c0e98-3150-4f80-8886-b621c7a0e73e,Muhammad Shahid,https://play-lh.googleusercontent.com/a/ACg8ocJZniKemjp3x6QT2p8fAHoM2WZG_foSvsi9WoyNPiVeoSXmRQ=mo,Qltq.as,3,0,,,,most_relevant,com.whatsapp,
fb8c3f16-c53a-435e-a04e-b09ed7810482,sb4kstudio22 sb4kstudio22,https://play-lh.googleusercontent.com/a/ACg8ocJJfmyVVulKQPAMnQ9k0csK-3l72Fc7MC3QzoMNY6_IZEjiCg=mo,I want to ghro may account,3,0,2.24.8.85,,,most_relevant,com.whatsapp,
